sweep,n_makers,adverse_frac,adverse_cost,elasticity,epsilon_decay,alpha,maker_rebate,taker_fee,tie_rule,tick_size,memory,priority_share,allocation_noise,maker_rebates,maker_costs,latency_cost,seed,periods,collusion_index,mean_spread,avg_profit,nash_spread,monopoly_spread,punishment_magnitude,fee_condition,net_fee,heterogeneity
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,3,500000,0.9285000128068737,0.7999510000000002,0.15163475024308157,0.2,1.0,0.25000000000000006,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,2,500000,0.7647405865363109,0.5999609999999997,0.13030592796031126,0.2,1.0,0.33333333333333326,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,6,500000,0.9282631968019401,0.7998510000000002,0.15160390617750333,0.2,1.0,0.25000000000000006,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,15,500000,0.9993394235779027,0.999574,0.16086121883399557,0.2,1.0,0.4,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,7,500000,0.7649791643093353,0.5999909999999997,0.13033700148711422,0.2,1.0,0.33333333333333326,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,8,500000,0.7649492161056881,0.6000119999999999,0.13033310088775438,0.2,1.0,0.33333333333333326,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,5,500000,0.7648700618486269,0.5999519999999998,0.13032279145323675,0.2,1.0,0.5,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,12,500000,0.7648297894619931,0.5999459999999999,0.13031754618218896,0.2,1.0,0.33333333333333326,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,16,500000,0.7649366357857839,0.6000119999999998,0.13033146236584692,0.2,1.0,0.5,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,9,500000,0.7647056311801309,0.5998839999999998,0.13030137520510948,0.2,1.0,0.0,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,17,500000,0.7647704271920485,0.5999919999999999,0.1303098145521095,0.2,1.0,-0.3333333333333335,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,0,500000,0.6590897865015641,0.5749860000000001,0.11002571439023903,0.2,1.0,0.5000000000000001,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,10,500000,0.7648913782870462,0.5999599999999998,0.13032556780960963,0.2,1.0,0.5,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,13,500000,0.7649993738751553,0.6000499999999998,0.13033963367902893,0.2,1.0,0.33333333333333326,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,11,500000,0.9282434907482197,0.7998120000000001,0.15160133956544763,0.2,1.0,0.5,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,1,500000,0.9239318469899518,0.7999420000000002,0.14601258431422307,0.2,1.0,0.625,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,6,500000,0.923368844287089,0.7997460000000002,0.14593608322902002,0.2,1.0,0.5,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,7,500000,0.9239937135220226,0.8000260000000002,0.14602099076914257,0.2,1.0,0.5,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,8,500000,0.7579924065754781,0.6000119999999999,0.12346465123122925,0.2,1.0,0.5,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,3,500000,0.7579249771830134,0.5999919999999997,0.12345548889209323,0.2,1.0,0.0,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,5,500000,0.9238297192803594,0.7998860000000001,0.14599870715062618,0.2,1.0,0.5,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,19,500000,0.7648516431224465,0.5999729999999998,0.13032039250896632,0.2,1.0,0.5,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,9,500000,0.7579226702267907,0.5999679999999997,0.12345517542174281,0.2,1.0,0.0,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,10,500000,0.7580501051858524,0.5999949999999998,0.12347249134689103,0.2,1.0,0.0,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,12,500000,0.9237359661484108,0.7998150000000003,0.1459859679287738,0.2,1.0,0.7500000000000001,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,2,500000,0.9996911751605956,0.999765,0.1563067992262269,0.2,1.0,0.7,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,17,500000,0.9252388529844329,1.2994080000000001,0.146190180933984,0.2,1.0,0.76,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,18,500000,0.7648808251407693,0.5999569999999997,0.13032419331663178,0.2,1.0,0.33333333333333326,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,16,500000,0.9238850077821801,0.799911,0.1460062197795479,0.2,1.0,-0.24999999999999994,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,4,500000,0.8177325450958236,0.7249789999999999,0.13158217074534256,0.2,1.0,0.7333333333333333,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,15,500000,0.7578843045824325,0.5999979999999998,0.1234499622790474,0.2,1.0,0.0,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,0,500000,0.958571358305842,0.799791,0.16844053504742118,0.1,1.0,0.25000000000000006,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,13,500000,0.758059197041662,0.5999959999999998,0.12347372675274684,0.2,1.0,0.5,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,11,500000,0.9238737243998005,0.7998710000000002,0.14600468658797988,0.2,1.0,0.5,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,4,500000,0.8430018668505235,0.699798,0.15085989608552625,0.1,1.0,0.7142857142857142,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,19,500000,0.6591815155372756,0.6249739999999999,0.11003817857689546,0.2,1.0,0.4285714285714286,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,7,500000,0.8433183870917639,0.5999589999999997,0.15090804571407707,0.1,1.0,-0.3333333333333335,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,3,500000,0.8421647601329715,0.5992389999999997,0.1507325539056089,0.1,1.0,0.6666666666666666,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,14,500000,0.7580456341810619,0.6000419999999997,0.1234718838245529,0.2,1.0,0.0,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,9,500000,0.8432584945704288,0.5999289999999998,0.1508989347559786,0.1,1.0,0.6666666666666666,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,12,500000,0.5735188214653895,0.40001700000000007,0.10986565039310081,0.1,1.0,0.5,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,11,500000,0.9586952770985153,0.7997980000000001,0.16845938579710565,0.1,1.0,0.625,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,8,500000,0.8432368513777381,0.5999189999999999,0.1508956423545681,0.1,1.0,0.6666666666666666,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,2,500000,0.6223566111992176,0.4001160000000001,0.11729494283174863,0.1,1.0,0.5,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,1,500000,0.6298224193549209,0.8624560000000002,0.11843065500017101,0.1,1.0,0.7837837837837837,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,14,500000,0.9587550585210108,0.7998800000000003,0.16846847985464874,0.1,1.0,0.5,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.1)",0.0,18,500000,0.9238527471307824,0.7998910000000002,0.14600183618630982,0.2,1.0,0.0,,,asymmetric_cost_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,5,500000,0.712472196554446,0.5249729999999999,0.1310034878034345,0.1,1.0,0.6666666666666666,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,6,500000,0.8429433174356861,0.5998659999999998,0.1508509894432046,0.1,1.0,0.6666666666666666,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,15,500000,0.8431262697785256,0.5999169999999997,0.15087882048274792,0.1,1.0,-0.3333333333333335,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,13,500000,0.9587628537103046,0.7999150000000002,0.16846966567286847,0.1,1.0,0.7500000000000001,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,18,500000,0.7161958451558265,0.6999350000000002,0.1315699359279133,0.1,1.0,-0.23076923076923078,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,17,500000,0.9587467202979167,0.7998740000000001,0.16846721142915033,0.1,1.0,0.5,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,1,500000,0.8356623054787115,0.5999629999999998,0.14404186534069854,0.1,1.0,-0.3333333333333335,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,2,500000,0.835510634762427,0.5999189999999998,0.14401777490845366,0.1,1.0,0.8333333333333334,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,0,500000,0.9537602847253791,0.7996600000000001,0.16279981306453087,0.1,1.0,0.625,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,16,500000,0.7509937979062753,0.7830020000000001,0.13686346310550102,0.1,1.0,0.5,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,4,500000,0.9538565848414414,0.7997960000000002,0.162815108775384,0.1,1.0,0.5,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,5,500000,0.5712640701694793,0.499996,0.10204649583615184,0.1,1.0,0.8518518518518519,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,10,500000,0.8432511321004666,0.5999889999999998,0.1508978147638021,0.1,1.0,0.6666666666666666,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,10,500000,0.7912607127410489,0.6249640000000001,0.1369893928027193,0.1,1.0,-0.42857142857142844,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,11,500000,0.835635533653791,0.5999149999999998,0.14403761307071447,0.1,1.0,0.8333333333333334,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,12,500000,0.8355673144102609,0.5999179999999998,0.1440267775508177,0.1,1.0,0.5,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)",,0.0,19,500000,0.9587535324900708,0.7998870000000001,0.16846824771207666,0.1,1.0,0.7500000000000001,,,asymmetric_rebate_10
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,3,500000,0.9997366361355816,0.999757,0.17010241046531965,0.1,1.0,0.7,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,14,500000,0.9539892300824262,0.7998190000000003,0.16283617731958838,0.1,1.0,0.625,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,6,500000,0.9289949588677743,1.4982739999999999,0.15886624289877604,0.1,1.0,0.7333333333333334,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,8,500000,0.7581263817541393,0.824867,0.13172654196918865,0.1,1.0,0.5789473684210525,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,18,500000,0.9540797464559302,0.7999010000000002,0.1628505543767842,0.1,1.0,0.7500000000000001,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,7,500000,0.999909698182979,0.99994,0.17012989856341218,0.1,1.0,0.0,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,9,500000,0.7086342939609461,0.68992,0.12386552689094604,0.1,1.0,0.625,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,13,500000,0.9998174182163131,0.9998239999999999,0.17011524138805897,0.1,1.0,0.7,,,asymmetric_rebate_and_cost
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,1,500000,0.7725051592769384,0.6000389999999998,0.13719779594691267,0.2,1.0,0.5,,,
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,15,500000,0.6480586003807751,0.5000020000000002,0.11424406087806509,0.1,1.0,0.6363636363636364,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,16,500000,0.8355540459723539,0.5999739999999999,0.14402467007475228,0.1,1.0,-0.3333333333333335,,,asymmetric_rebate_and_cost
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,3,500000,0.772457171198161,0.5999689999999998,0.1371918161902849,0.2,1.0,0.33333333333333326,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,4,500000,0.7723886186130344,0.5999759999999997,0.13718327390674895,0.2,1.0,0.0,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,6,500000,0.7722458398628604,0.5999279999999998,0.1371654823593603,0.2,1.0,0.6666666666666666,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,5,500000,0.7723390393879758,0.5999329999999997,0.1371770958786387,0.2,1.0,-0.3333333333333335,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,2,500000,0.7723130686188941,0.5999909999999997,0.13717385968159765,0.2,1.0,-0.3333333333333335,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,0,500000,0.7722839136209437,0.5999009999999998,0.13717022670031004,0.2,1.0,0.5,,,
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,17,500000,0.6991765302706962,0.549959,0.12236331459216046,0.1,1.0,-0.3333333333333335,,,asymmetric_rebate_and_cost
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,"(0.1, 0.0)","(0.0, 0.05)",0.0,19,500000,0.8634890135966256,0.8749470000000001,0.1484616864039527,0.1,1.0,0.30434782608695643,,,asymmetric_rebate_and_cost
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,9,500000,0.8525798043909167,0.699762,0.14717583428552106,0.2,1.0,0.14285714285714296,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,12,500000,0.7723292613452633,0.5999549999999999,0.1371758774444524,0.2,1.0,0.33333333333333326,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,14,500000,0.7725056679844169,0.5999959999999998,0.13719785933655013,0.2,1.0,0.0,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,10,500000,0.772483825176103,0.5999989999999998,0.13719513752144288,0.2,1.0,0.33333333333333326,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,15,500000,0.7723279196262455,0.6000199999999998,0.13717571025390438,0.2,1.0,-0.6666666666666667,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,16,500000,0.9332993156981436,0.7999120000000001,0.15723422889158897,0.2,1.0,0.25000000000000006,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,7,500000,0.7724549725910291,0.5999959999999998,0.13719154222358518,0.2,1.0,0.6666666666666666,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,11,500000,0.7724516182260065,0.5999629999999997,0.13719112423880672,0.2,1.0,0.5,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,17,500000,0.7722747728959948,0.5999289999999998,0.13716908768178734,0.2,1.0,0.0,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,18,500000,0.7724491841661505,0.5999609999999997,0.13719082093252885,0.2,1.0,0.33333333333333326,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,8,500000,0.9332489420322518,0.799884,0.1572279518688334,0.2,1.0,0.0,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,13,500000,0.7725259300778893,0.5999939999999998,0.13720038418002836,0.2,1.0,0.0,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,19,500000,0.77236322987052,0.5999349999999998,0.13718011023557916,0.2,1.0,0.5,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,0,500000,0.7722396417078449,0.5998949999999997,0.13716471001215494,0.2,1.0,0.5,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,1,500000,0.7718307754989854,0.6001949999999998,0.13711376151651622,0.2,1.0,0.5,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,2,500000,0.7723911412979416,0.5999929999999998,0.13718358825652452,0.2,1.0,0.5,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,4,500000,0.7722635174789891,0.5999889999999998,0.13716768515315622,0.2,1.0,0.5,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,3,500000,0.9333952938867045,0.7999530000000001,0.15724618865792658,0.2,1.0,0.5,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,5,500000,0.7723316016437939,0.6000059999999998,0.1371761690672055,0.2,1.0,0.5,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,7,500000,0.9332825292189758,0.7998750000000001,0.15723213714166653,0.2,1.0,0.25000000000000006,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,9,500000,0.7722732909605245,0.5999479999999998,0.13716890301897783,0.2,1.0,0.6666666666666666,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,11,500000,0.77239976219588,0.5999999999999998,0.13718466249981365,0.2,1.0,0.33333333333333326,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,15,500000,0.7723300886063735,0.5999669999999998,0.13717598052880653,0.2,1.0,0.33333333333333326,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,16,500000,0.7723839504727412,0.5999989999999998,0.13718269221347076,0.2,1.0,0.33333333333333326,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,10,500000,0.47829417078650277,0.4000090000000001,0.10053639684088066,0.2,1.0,0.5,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,8,500000,0.7722752783273065,0.5999459999999998,0.13716915066318425,0.2,1.0,0.6666666666666666,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,14,500000,0.772479030353829,0.6000319999999998,0.13719454004242304,0.2,1.0,0.5,,,
latency,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.01,18,500000,0.9332869089287297,0.7999040000000001,0.15723268289384282,0.2,1.0,0.7500000000000001,,,
